time (s), 9.375000,time (s), 18.750000,time (s), 37.500000,time (s), 75.000000,time (s), 150.000000,time (s), 300.000000
3.010000000000000000e+02,7.131276373264570978e+00,3.010000000000000000e+02,1.160927637326457074e+01,3.010000000000000000e+02,1.860727637326456829e+01,3.010000000000000000e+02,2.745627637326456849e+01,3.010000000000000000e+02,3.697227637326457028e+01,3.010000000000000000e+02,4.514427637326457443e+01
3.020000000000000000e+02,7.131276373264570978e+00,3.020000000000000000e+02,1.160927637326457074e+01,3.020000000000000000e+02,1.860727637326456829e+01,3.020000000000000000e+02,2.735627637326457062e+01,3.020000000000000000e+02,3.697227637326457028e+01,3.020000000000000000e+02,4.504427637326457301e+01
3.030000000000000000e+02,7.131276373264570978e+00,3.030000000000000000e+02,1.160927637326457074e+01,3.030000000000000000e+02,1.840727637326456900e+01,3.030000000000000000e+02,2.735627637326457062e+01,3.030000000000000000e+02,3.687227637326457597e+01,3.030000000000000000e+02,4.504427637326457301e+01
3.040000000000000000e+02,7.131276373264570978e+00,3.040000000000000000e+02,1.170927637326457038e+01,3.040000000000000000e+02,1.850727637326457042e+01,3.040000000000000000e+02,2.745627637326456849e+01,3.040000000000000000e+02,3.677227637326457454e+01,3.040000000000000000e+02,4.484427637326457017e+01
3.050000000000000000e+02,7.031276373264569557e+00,3.050000000000000000e+02,1.150927637326457109e+01,3.050000000000000000e+02,1.840727637326456900e+01,3.050000000000000000e+02,2.735627637326457062e+01,3.050000000000000000e+02,3.687227637326457597e+01,3.050000000000000000e+02,4.494427637326457159e+01
3.060000000000000000e+02,7.031276373264569557e+00,3.060000000000000000e+02,1.160927637326457074e+01,3.060000000000000000e+02,1.860727637326456829e+01,3.060000000000000000e+02,2.745627637326456849e+01,3.060000000000000000e+02,3.667227637326457312e+01,3.060000000000000000e+02,4.484427637326457017e+01
3.070000000000000000e+02,7.031276373264569557e+00,3.070000000000000000e+02,1.150927637326457109e+01,3.070000000000000000e+02,1.850727637326457042e+01,3.070000000000000000e+02,2.755627637326456991e+01,3.070000000000000000e+02,3.667227637326457312e+01,3.070000000000000000e+02,4.464427637326457443e+01
3.080000000000000000e+02,7.031276373264569557e+00,3.080000000000000000e+02,1.150927637326457109e+01,3.080000000000000000e+02,1.840727637326456900e+01,3.080000000000000000e+02,2.735627637326457062e+01,3.080000000000000000e+02,3.667227637326457312e+01,3.080000000000000000e+02,4.464427637326457443e+01
3.090000000000000000e+02,7.131276373264570978e+00,3.090000000000000000e+02,1.160927637326457074e+01,3.090000000000000000e+02,1.850727637326457042e+01,3.090000000000000000e+02,2.745627637326456849e+01,3.090000000000000000e+02,3.657227637326457170e+01,3.090000000000000000e+02,4.464427637326457443e+01
3.100000000000000000e+02,7.031276373264569557e+00,3.100000000000000000e+02,1.160927637326457074e+01,3.100000000000000000e+02,1.850727637326457042e+01,3.100000000000000000e+02,2.735627637326457062e+01,3.100000000000000000e+02,3.657227637326457170e+01,3.100000000000000000e+02,4.454427637326457301e+01
3.110000000000000000e+02,7.131276373264570978e+00,3.110000000000000000e+02,1.160927637326457074e+01,3.110000000000000000e+02,1.840727637326456900e+01,3.110000000000000000e+02,2.715627637326456778e+01,3.110000000000000000e+02,3.667227637326457312e+01,3.110000000000000000e+02,4.454427637326457301e+01
3.120000000000000000e+02,7.031276373264569557e+00,3.120000000000000000e+02,1.140927637326457145e+01,3.120000000000000000e+02,1.840727637326456900e+01,3.120000000000000000e+02,2.725627637326456920e+01,3.120000000000000000e+02,3.647227637326457028e+01,3.120000000000000000e+02,4.434427637326457017e+01
3.130000000000000000e+02,7.031276373264569557e+00,3.130000000000000000e+02,1.150927637326457109e+01,3.130000000000000000e+02,1.840727637326456900e+01,3.130000000000000000e+02,2.715627637326456778e+01,3.130000000000000000e+02,3.647227637326457028e+01,3.130000000000000000e+02,4.434427637326457017e+01
3.140000000000000000e+02,7.031276373264569557e+00,3.140000000000000000e+02,1.150927637326457109e+01,3.140000000000000000e+02,1.840727637326456900e+01,3.140000000000000000e+02,2.715627637326456778e+01,3.140000000000000000e+02,3.657227637326457170e+01,3.140000000000000000e+02,4.434427637326457017e+01
3.150000000000000000e+02,7.031276373264569557e+00,3.150000000000000000e+02,1.150927637326457109e+01,3.150000000000000000e+02,1.830727637326456758e+01,3.150000000000000000e+02,2.705627637326456991e+01,3.150000000000000000e+02,3.647227637326457028e+01,3.150000000000000000e+02,4.434427637326457017e+01
3.160000000000000000e+02,7.031276373264569557e+00,3.160000000000000000e+02,1.150927637326457109e+01,3.160000000000000000e+02,1.810727637326456829e+01,3.160000000000000000e+02,2.695627637326456849e+01,3.160000000000000000e+02,3.647227637326457028e+01,3.160000000000000000e+02,4.424427637326457585e+01
3.170000000000000000e+02,7.031276373264569557e+00,3.170000000000000000e+02,1.160927637326457074e+01,3.170000000000000000e+02,1.830727637326456758e+01,3.170000000000000000e+02,2.705627637326456991e+01,3.170000000000000000e+02,3.647227637326457028e+01,3.170000000000000000e+02,4.424427637326457585e+01
3.180000000000000000e+02,7.031276373264569557e+00,3.180000000000000000e+02,1.150927637326457109e+01,3.180000000000000000e+02,1.840727637326456900e+01,3.180000000000000000e+02,2.715627637326456778e+01,3.180000000000000000e+02,3.637227637326457597e+01,3.180000000000000000e+02,4.424427637326457585e+01
3.190000000000000000e+02,7.031276373264569557e+00,3.190000000000000000e+02,1.160927637326457074e+01,3.190000000000000000e+02,1.830727637326456758e+01,3.190000000000000000e+02,2.705627637326456991e+01,3.190000000000000000e+02,3.647227637326457028e+01,3.190000000000000000e+02,4.434427637326457017e+01
3.200000000000000000e+02,7.131276373264570978e+00,3.200000000000000000e+02,1.150927637326457109e+01,3.200000000000000000e+02,1.820727637326456971e+01,3.200000000000000000e+02,2.705627637326456991e+01,3.200000000000000000e+02,3.637227637326457597e+01,3.200000000000000000e+02,4.424427637326457585e+01
3.210000000000000000e+02,7.131276373264570978e+00,3.210000000000000000e+02,1.150927637326457109e+01,3.210000000000000000e+02,1.820727637326456971e+01,3.210000000000000000e+02,2.705627637326456991e+01,3.210000000000000000e+02,3.637227637326457597e+01,3.210000000000000000e+02,4.424427637326457585e+01
3.220000000000000000e+02,7.031276373264569557e+00,3.220000000000000000e+02,1.160927637326457074e+01,3.220000000000000000e+02,1.830727637326456758e+01,3.220000000000000000e+02,2.705627637326456991e+01,3.220000000000000000e+02,3.637227637326457597e+01,3.220000000000000000e+02,4.424427637326457585e+01
3.230000000000000000e+02,7.131276373264570978e+00,3.230000000000000000e+02,1.160927637326457074e+01,3.230000000000000000e+02,1.810727637326456829e+01,3.230000000000000000e+02,2.695627637326456849e+01,3.230000000000000000e+02,3.617227637326457312e+01,3.230000000000000000e+02,4.414427637326457443e+01
3.240000000000000000e+02,7.131276373264570978e+00,3.240000000000000000e+02,1.160927637326457074e+01,3.240000000000000000e+02,1.830727637326456758e+01,3.240000000000000000e+02,2.705627637326456991e+01,3.240000000000000000e+02,3.617227637326457312e+01,3.240000000000000000e+02,4.404427637326457301e+01
3.250000000000000000e+02,7.231276373264570623e+00,3.250000000000000000e+02,1.170927637326457038e+01,3.250000000000000000e+02,1.830727637326456758e+01,3.250000000000000000e+02,2.705627637326456991e+01,3.250000000000000000e+02,3.607227637326457170e+01,3.250000000000000000e+02,4.404427637326457301e+01
3.260000000000000000e+02,7.031276373264569557e+00,3.260000000000000000e+02,1.160927637326457074e+01,3.260000000000000000e+02,1.830727637326456758e+01,3.260000000000000000e+02,2.705627637326456991e+01,3.260000000000000000e+02,3.597227637326457028e+01,3.260000000000000000e+02,4.394427637326457159e+01
3.270000000000000000e+02,7.131276373264570978e+00,3.270000000000000000e+02,1.160927637326457074e+01,3.270000000000000000e+02,1.830727637326456758e+01,3.270000000000000000e+02,2.685627637326457062e+01,3.270000000000000000e+02,3.607227637326457170e+01,3.270000000000000000e+02,4.394427637326457159e+01
3.280000000000000000e+02,7.031276373264569557e+00,3.280000000000000000e+02,1.160927637326457074e+01,3.280000000000000000e+02,1.840727637326456900e+01,3.280000000000000000e+02,2.705627637326456991e+01,3.280000000000000000e+02,3.597227637326457028e+01,3.280000000000000000e+02,4.394427637326457159e+01
3.290000000000000000e+02,7.031276373264569557e+00,3.290000000000000000e+02,1.160927637326457074e+01,3.290000000000000000e+02,1.830727637326456758e+01,3.290000000000000000e+02,2.695627637326456849e+01,3.290000000000000000e+02,3.597227637326457028e+01,3.290000000000000000e+02,4.374427637326457585e+01
3.300000000000000000e+02,7.031276373264569557e+00,3.300000000000000000e+02,1.160927637326457074e+01,3.300000000000000000e+02,1.830727637326456758e+01,3.300000000000000000e+02,2.685627637326457062e+01,3.300000000000000000e+02,3.597227637326457028e+01,3.300000000000000000e+02,4.374427637326457585e+01
3.310000000000000000e+02,7.031276373264569557e+00,3.310000000000000000e+02,1.140927637326457145e+01,3.310000000000000000e+02,1.820727637326456971e+01,3.310000000000000000e+02,2.685627637326457062e+01,3.310000000000000000e+02,3.597227637326457028e+01,3.310000000000000000e+02,4.374427637326457585e+01
3.320000000000000000e+02,6.931276373264569912e+00,3.320000000000000000e+02,1.150927637326457109e+01,3.320000000000000000e+02,1.830727637326456758e+01,3.320000000000000000e+02,2.685627637326457062e+01,3.320000000000000000e+02,3.587227637326457597e+01,3.320000000000000000e+02,4.374427637326457585e+01
3.330000000000000000e+02,6.831276373264570267e+00,3.330000000000000000e+02,1.130927637326457003e+01,3.330000000000000000e+02,1.820727637326456971e+01,3.330000000000000000e+02,2.695627637326456849e+01,3.330000000000000000e+02,3.587227637326457597e+01,3.330000000000000000e+02,4.354427637326457301e+01
3.340000000000000000e+02,6.831276373264570267e+00,3.340000000000000000e+02,1.130927637326457003e+01,3.340000000000000000e+02,1.840727637326456900e+01,3.340000000000000000e+02,2.695627637326456849e+01,3.340000000000000000e+02,3.597227637326457028e+01,3.340000000000000000e+02,4.364427637326457443e+01
3.350000000000000000e+02,6.831276373264570267e+00,3.350000000000000000e+02,1.140927637326457145e+01,3.350000000000000000e+02,1.830727637326456758e+01,3.350000000000000000e+02,2.695627637326456849e+01,3.350000000000000000e+02,3.587227637326457597e+01,3.350000000000000000e+02,4.354427637326457301e+01
3.360000000000000000e+02,6.831276373264570267e+00,3.360000000000000000e+02,1.150927637326457109e+01,3.360000000000000000e+02,1.830727637326456758e+01,3.360000000000000000e+02,2.685627637326457062e+01,3.360000000000000000e+02,3.607227637326457170e+01,3.360000000000000000e+02,4.364427637326457443e+01
3.370000000000000000e+02,6.731276373264570623e+00,3.370000000000000000e+02,1.130927637326457003e+01,3.370000000000000000e+02,1.830727637326456758e+01,3.370000000000000000e+02,2.695627637326456849e+01,3.370000000000000000e+02,3.587227637326457597e+01,3.370000000000000000e+02,4.344427637326457159e+01
3.380000000000000000e+02,6.831276373264570267e+00,3.380000000000000000e+02,1.150927637326457109e+01,3.380000000000000000e+02,1.820727637326456971e+01,3.380000000000000000e+02,2.695627637326456849e+01,3.380000000000000000e+02,3.587227637326457597e+01,3.380000000000000000e+02,4.344427637326457159e+01
3.390000000000000000e+02,6.831276373264570267e+00,3.390000000000000000e+02,1.140927637326457145e+01,3.390000000000000000e+02,1.820727637326456971e+01,3.390000000000000000e+02,2.695627637326456849e+01,3.390000000000000000e+02,3.597227637326457028e+01,3.390000000000000000e+02,4.334427637326457017e+01
3.400000000000000000e+02,6.831276373264570267e+00,3.400000000000000000e+02,1.130927637326457003e+01,3.400000000000000000e+02,1.820727637326456971e+01,3.400000000000000000e+02,2.685627637326457062e+01,3.400000000000000000e+02,3.587227637326457597e+01,3.400000000000000000e+02,4.344427637326457159e+01
3.410000000000000000e+02,6.931276373264569912e+00,3.410000000000000000e+02,1.140927637326457145e+01,3.410000000000000000e+02,1.820727637326456971e+01,3.410000000000000000e+02,2.695627637326456849e+01,3.410000000000000000e+02,3.587227637326457597e+01,3.410000000000000000e+02,4.344427637326457159e+01
3.420000000000000000e+02,6.931276373264569912e+00,3.420000000000000000e+02,1.150927637326457109e+01,3.420000000000000000e+02,1.820727637326456971e+01,3.420000000000000000e+02,2.685627637326457062e+01,3.420000000000000000e+02,3.577227637326457454e+01,3.420000000000000000e+02,4.334427637326457017e+01
3.430000000000000000e+02,6.931276373264569912e+00,3.430000000000000000e+02,1.130927637326457003e+01,3.430000000000000000e+02,1.820727637326456971e+01,3.430000000000000000e+02,2.695627637326456849e+01,3.430000000000000000e+02,3.577227637326457454e+01,3.430000000000000000e+02,4.314427637326457443e+01
3.440000000000000000e+02,7.031276373264569557e+00,3.440000000000000000e+02,1.140927637326457145e+01,3.440000000000000000e+02,1.810727637326456829e+01,3.440000000000000000e+02,2.685627637326457062e+01,3.440000000000000000e+02,3.577227637326457454e+01,3.440000000000000000e+02,4.334427637326457017e+01
3.450000000000000000e+02,6.931276373264569912e+00,3.450000000000000000e+02,1.130927637326457003e+01,3.450000000000000000e+02,1.810727637326456829e+01,3.450000000000000000e+02,2.665627637326456778e+01,3.450000000000000000e+02,3.577227637326457454e+01,3.450000000000000000e+02,4.324427637326457585e+01
3.460000000000000000e+02,7.031276373264569557e+00,3.460000000000000000e+02,1.140927637326457145e+01,3.460000000000000000e+02,1.820727637326456971e+01,3.460000000000000000e+02,2.675627637326456920e+01,3.460000000000000000e+02,3.567227637326457312e+01,3.460000000000000000e+02,4.314427637326457443e+01
3.470000000000000000e+02,6.931276373264569912e+00,3.470000000000000000e+02,1.130927637326457003e+01,3.470000000000000000e+02,1.810727637326456829e+01,3.470000000000000000e+02,2.665627637326456778e+01,3.470000000000000000e+02,3.567227637326457312e+01,3.470000000000000000e+02,4.304427637326457301e+01
3.480000000000000000e+02,6.931276373264569912e+00,3.480000000000000000e+02,1.130927637326457003e+01,3.480000000000000000e+02,1.800727637326457042e+01,3.480000000000000000e+02,2.655627637326456991e+01,3.480000000000000000e+02,3.567227637326457312e+01,3.480000000000000000e+02,4.304427637326457301e+01
3.490000000000000000e+02,7.031276373264569557e+00,3.490000000000000000e+02,1.140927637326457145e+01,3.490000000000000000e+02,1.810727637326456829e+01,3.490000000000000000e+02,2.665627637326456778e+01,3.490000000000000000e+02,3.557227637326457170e+01,3.490000000000000000e+02,4.294427637326457159e+01
3.500000000000000000e+02,6.931276373264569912e+00,3.500000000000000000e+02,1.130927637326457003e+01,3.500000000000000000e+02,1.790727637326456900e+01,3.500000000000000000e+02,2.655627637326456991e+01,3.500000000000000000e+02,3.557227637326457170e+01,3.500000000000000000e+02,4.304427637326457301e+01
3.510000000000000000e+02,7.031276373264569557e+00,3.510000000000000000e+02,1.140927637326457145e+01,3.510000000000000000e+02,1.800727637326457042e+01,3.510000000000000000e+02,2.655627637326456991e+01,3.510000000000000000e+02,3.557227637326457170e+01,3.510000000000000000e+02,4.294427637326457159e+01
3.520000000000000000e+02,6.931276373264569912e+00,3.520000000000000000e+02,1.140927637326457145e+01,3.520000000000000000e+02,1.800727637326457042e+01,3.520000000000000000e+02,2.665627637326456778e+01,3.520000000000000000e+02,3.557227637326457170e+01,3.520000000000000000e+02,4.294427637326457159e+01
3.530000000000000000e+02,6.931276373264569912e+00,3.530000000000000000e+02,1.140927637326457145e+01,3.530000000000000000e+02,1.790727637326456900e+01,3.530000000000000000e+02,2.655627637326456991e+01,3.530000000000000000e+02,3.557227637326457170e+01,3.530000000000000000e+02,4.294427637326457159e+01
3.540000000000000000e+02,7.031276373264569557e+00,3.540000000000000000e+02,1.140927637326457145e+01,3.540000000000000000e+02,1.790727637326456900e+01,3.540000000000000000e+02,2.665627637326456778e+01,3.540000000000000000e+02,3.547227637326457028e+01,3.540000000000000000e+02,4.274427637326457585e+01
3.550000000000000000e+02,6.831276373264570267e+00,3.550000000000000000e+02,1.120927637326457038e+01,3.550000000000000000e+02,1.810727637326456829e+01,3.550000000000000000e+02,2.665627637326456778e+01,3.550000000000000000e+02,3.557227637326457170e+01,3.550000000000000000e+02,4.284427637326457017e+01
3.560000000000000000e+02,6.931276373264569912e+00,3.560000000000000000e+02,1.140927637326457145e+01,3.560000000000000000e+02,1.790727637326456900e+01,3.560000000000000000e+02,2.665627637326456778e+01,3.560000000000000000e+02,3.557227637326457170e+01,3.560000000000000000e+02,4.284427637326457017e+01
3.570000000000000000e+02,6.931276373264569912e+00,3.570000000000000000e+02,1.130927637326457003e+01,3.570000000000000000e+02,1.790727637326456900e+01,3.570000000000000000e+02,2.655627637326456991e+01,3.570000000000000000e+02,3.537227637326457597e+01,3.570000000000000000e+02,4.264427637326457443e+01
3.580000000000000000e+02,7.031276373264569557e+00,3.580000000000000000e+02,1.140927637326457145e+01,3.580000000000000000e+02,1.800727637326457042e+01,3.580000000000000000e+02,2.665627637326456778e+01,3.580000000000000000e+02,3.537227637326457597e+01,3.580000000000000000e+02,4.274427637326457585e+01
3.590000000000000000e+02,7.031276373264569557e+00,3.590000000000000000e+02,1.140927637326457145e+01,3.590000000000000000e+02,1.800727637326457042e+01,3.590000000000000000e+02,2.655627637326456991e+01,3.590000000000000000e+02,3.537227637326457597e+01,3.590000000000000000e+02,4.264427637326457443e+01
3.600000000000000000e+02,6.931276373264569912e+00,3.600000000000000000e+02,1.130927637326457003e+01,3.600000000000000000e+02,1.780727637326456758e+01,3.600000000000000000e+02,2.655627637326456991e+01,3.600000000000000000e+02,3.517227637326457312e+01,3.600000000000000000e+02,4.264427637326457443e+01
3.610000000000000000e+02,6.931276373264569912e+00,3.610000000000000000e+02,1.130927637326457003e+01,3.610000000000000000e+02,1.800727637326457042e+01,3.610000000000000000e+02,2.655627637326456991e+01,3.610000000000000000e+02,3.537227637326457597e+01,3.610000000000000000e+02,4.264427637326457443e+01
3.620000000000000000e+02,7.031276373264569557e+00,3.620000000000000000e+02,1.130927637326457003e+01,3.620000000000000000e+02,1.780727637326456758e+01,3.620000000000000000e+02,2.635627637326457062e+01,3.620000000000000000e+02,3.527227637326457454e+01,3.620000000000000000e+02,4.274427637326457585e+01
3.630000000000000000e+02,6.931276373264569912e+00,3.630000000000000000e+02,1.130927637326457003e+01,3.630000000000000000e+02,1.800727637326457042e+01,3.630000000000000000e+02,2.655627637326456991e+01,3.630000000000000000e+02,3.517227637326457312e+01,3.630000000000000000e+02,4.254427637326457301e+01
3.640000000000000000e+02,7.031276373264569557e+00,3.640000000000000000e+02,1.140927637326457145e+01,3.640000000000000000e+02,1.780727637326456758e+01,3.640000000000000000e+02,2.635627637326457062e+01,3.640000000000000000e+02,3.537227637326457597e+01,3.640000000000000000e+02,4.264427637326457443e+01
3.650000000000000000e+02,6.931276373264569912e+00,3.650000000000000000e+02,1.130927637326457003e+01,3.650000000000000000e+02,1.800727637326457042e+01,3.650000000000000000e+02,2.645627637326456849e+01,3.650000000000000000e+02,3.527227637326457454e+01,3.650000000000000000e+02,4.254427637326457301e+01
3.660000000000000000e+02,7.031276373264569557e+00,3.660000000000000000e+02,1.130927637326457003e+01,3.660000000000000000e+02,1.790727637326456900e+01,3.660000000000000000e+02,2.635627637326457062e+01,3.660000000000000000e+02,3.537227637326457597e+01,3.660000000000000000e+02,4.254427637326457301e+01
3.670000000000000000e+02,7.031276373264569557e+00,3.670000000000000000e+02,1.130927637326457003e+01,3.670000000000000000e+02,1.790727637326456900e+01,3.670000000000000000e+02,2.635627637326457062e+01,3.670000000000000000e+02,3.527227637326457454e+01,3.670000000000000000e+02,4.254427637326457301e+01
3.680000000000000000e+02,7.031276373264569557e+00,3.680000000000000000e+02,1.130927637326457003e+01,3.680000000000000000e+02,1.810727637326456829e+01,3.680000000000000000e+02,2.645627637326456849e+01,3.680000000000000000e+02,3.517227637326457312e+01,3.680000000000000000e+02,4.244427637326457159e+01
3.690000000000000000e+02,7.031276373264569557e+00,3.690000000000000000e+02,1.140927637326457145e+01,3.690000000000000000e+02,1.790727637326456900e+01,3.690000000000000000e+02,2.635627637326457062e+01,3.690000000000000000e+02,3.517227637326457312e+01,3.690000000000000000e+02,4.234427637326457017e+01
3.700000000000000000e+02,7.031276373264569557e+00,3.700000000000000000e+02,1.130927637326457003e+01,3.700000000000000000e+02,1.790727637326456900e+01,3.700000000000000000e+02,2.635627637326457062e+01,3.700000000000000000e+02,3.517227637326457312e+01,3.700000000000000000e+02,4.244427637326457159e+01
3.710000000000000000e+02,6.931276373264569912e+00,3.710000000000000000e+02,1.120927637326457038e+01,3.710000000000000000e+02,1.790727637326456900e+01,3.710000000000000000e+02,2.635627637326457062e+01,3.710000000000000000e+02,3.507227637326457170e+01,3.710000000000000000e+02,4.224427637326457585e+01
3.720000000000000000e+02,7.031276373264569557e+00,3.720000000000000000e+02,1.130927637326457003e+01,3.720000000000000000e+02,1.790727637326456900e+01,3.720000000000000000e+02,2.635627637326457062e+01,3.720000000000000000e+02,3.497227637326457028e+01,3.720000000000000000e+02,4.224427637326457585e+01
3.730000000000000000e+02,6.931276373264569912e+00,3.730000000000000000e+02,1.130927637326457003e+01,3.730000000000000000e+02,1.810727637326456829e+01,3.730000000000000000e+02,2.645627637326456849e+01,3.730000000000000000e+02,3.517227637326457312e+01,3.730000000000000000e+02,4.224427637326457585e+01
3.740000000000000000e+02,6.931276373264569912e+00,3.740000000000000000e+02,1.120927637326457038e+01,3.740000000000000000e+02,1.790727637326456900e+01,3.740000000000000000e+02,2.625627637326456920e+01,3.740000000000000000e+02,3.507227637326457170e+01,3.740000000000000000e+02,4.224427637326457585e+01
3.750000000000000000e+02,6.831276373264570267e+00,3.750000000000000000e+02,1.120927637326457038e+01,3.750000000000000000e+02,1.800727637326457042e+01,3.750000000000000000e+02,2.635627637326457062e+01,3.750000000000000000e+02,3.497227637326457028e+01,3.750000000000000000e+02,4.214427637326457443e+01
3.760000000000000000e+02,6.931276373264569912e+00,3.760000000000000000e+02,1.120927637326457038e+01,3.760000000000000000e+02,1.800727637326457042e+01,3.760000000000000000e+02,2.635627637326457062e+01,3.760000000000000000e+02,3.507227637326457170e+01,3.760000000000000000e+02,4.214427637326457443e+01
3.770000000000000000e+02,6.831276373264570267e+00,3.770000000000000000e+02,1.120927637326457038e+01,3.770000000000000000e+02,1.790727637326456900e+01,3.770000000000000000e+02,2.625627637326456920e+01,3.770000000000000000e+02,3.497227637326457028e+01,3.770000000000000000e+02,4.214427637326457443e+01
3.780000000000000000e+02,6.831276373264570267e+00,3.780000000000000000e+02,1.110927637326457074e+01,3.780000000000000000e+02,1.810727637326456829e+01,3.780000000000000000e+02,2.645627637326456849e+01,3.780000000000000000e+02,3.507227637326457170e+01,3.780000000000000000e+02,4.214427637326457443e+01
3.790000000000000000e+02,6.931276373264569912e+00,3.790000000000000000e+02,1.120927637326457038e+01,3.790000000000000000e+02,1.790727637326456900e+01,3.790000000000000000e+02,2.625627637326456920e+01,3.790000000000000000e+02,3.497227637326457028e+01,3.790000000000000000e+02,4.204427637326457301e+01
3.800000000000000000e+02,6.931276373264569912e+00,3.800000000000000000e+02,1.120927637326457038e+01,3.800000000000000000e+02,1.790727637326456900e+01,3.800000000000000000e+02,2.625627637326456920e+01,3.800000000000000000e+02,3.497227637326457028e+01,3.800000000000000000e+02,4.194427637326457159e+01
3.810000000000000000e+02,6.931276373264569912e+00,3.810000000000000000e+02,1.130927637326457003e+01,3.810000000000000000e+02,1.800727637326457042e+01,3.810000000000000000e+02,2.625627637326456920e+01,3.810000000000000000e+02,3.497227637326457028e+01,3.810000000000000000e+02,4.204427637326457301e+01
3.820000000000000000e+02,6.931276373264569912e+00,3.820000000000000000e+02,1.130927637326457003e+01,3.820000000000000000e+02,1.800727637326457042e+01,3.820000000000000000e+02,2.635627637326457062e+01,3.820000000000000000e+02,3.487227637326457597e+01,3.820000000000000000e+02,4.194427637326457159e+01
3.830000000000000000e+02,6.931276373264569912e+00,3.830000000000000000e+02,1.120927637326457038e+01,3.830000000000000000e+02,1.800727637326457042e+01,3.830000000000000000e+02,2.635627637326457062e+01,3.830000000000000000e+02,3.487227637326457597e+01,3.830000000000000000e+02,4.204427637326457301e+01
3.840000000000000000e+02,6.931276373264569912e+00,3.840000000000000000e+02,1.130927637326457003e+01,3.840000000000000000e+02,1.800727637326457042e+01,3.840000000000000000e+02,2.635627637326457062e+01,3.840000000000000000e+02,3.487227637326457597e+01,3.840000000000000000e+02,4.194427637326457159e+01
3.850000000000000000e+02,6.831276373264570267e+00,3.850000000000000000e+02,1.110927637326457074e+01,3.850000000000000000e+02,1.790727637326456900e+01,3.850000000000000000e+02,2.625627637326456920e+01,3.850000000000000000e+02,3.487227637326457597e+01,3.850000000000000000e+02,4.194427637326457159e+01
3.860000000000000000e+02,7.031276373264569557e+00,3.860000000000000000e+02,1.130927637326457003e+01,3.860000000000000000e+02,1.800727637326457042e+01,3.860000000000000000e+02,2.645627637326456849e+01,3.860000000000000000e+02,3.487227637326457597e+01,3.860000000000000000e+02,4.184427637326457017e+01
3.870000000000000000e+02,6.931276373264569912e+00,3.870000000000000000e+02,1.130927637326457003e+01,3.870000000000000000e+02,1.800727637326457042e+01,3.870000000000000000e+02,2.635627637326457062e+01,3.870000000000000000e+02,3.477227637326457454e+01,3.870000000000000000e+02,4.184427637326457017e+01
3.880000000000000000e+02,6.931276373264569912e+00,3.880000000000000000e+02,1.120927637326457038e+01,3.880000000000000000e+02,1.800727637326457042e+01,3.880000000000000000e+02,2.625627637326456920e+01,3.880000000000000000e+02,3.467227637326457312e+01,3.880000000000000000e+02,4.174427637326457585e+01
3.890000000000000000e+02,6.931276373264569912e+00,3.890000000000000000e+02,1.130927637326457003e+01,3.890000000000000000e+02,1.800727637326457042e+01,3.890000000000000000e+02,2.635627637326457062e+01,3.890000000000000000e+02,3.467227637326457312e+01,3.890000000000000000e+02,4.164427637326457443e+01
3.900000000000000000e+02,7.031276373264569557e+00,3.900000000000000000e+02,1.130927637326457003e+01,3.900000000000000000e+02,1.800727637326457042e+01,3.900000000000000000e+02,2.625627637326456920e+01,3.900000000000000000e+02,3.477227637326457454e+01,3.900000000000000000e+02,4.174427637326457585e+01
3.910000000000000000e+02,6.931276373264569912e+00,3.910000000000000000e+02,1.120927637326457038e+01,3.910000000000000000e+02,1.790727637326456900e+01,3.910000000000000000e+02,2.615627637326456778e+01,3.910000000000000000e+02,3.467227637326457312e+01,3.910000000000000000e+02,4.164427637326457443e+01
3.920000000000000000e+02,6.831276373264570267e+00,3.920000000000000000e+02,1.130927637326457003e+01,3.920000000000000000e+02,1.800727637326457042e+01,3.920000000000000000e+02,2.625627637326456920e+01,3.920000000000000000e+02,3.467227637326457312e+01,3.920000000000000000e+02,4.164427637326457443e+01
3.930000000000000000e+02,6.831276373264570267e+00,3.930000000000000000e+02,1.120927637326457038e+01,3.930000000000000000e+02,1.780727637326456758e+01,3.930000000000000000e+02,2.615627637326456778e+01,3.930000000000000000e+02,3.477227637326457454e+01,3.930000000000000000e+02,4.174427637326457585e+01
3.940000000000000000e+02,6.931276373264569912e+00,3.940000000000000000e+02,1.120927637326457038e+01,3.940000000000000000e+02,1.780727637326456758e+01,3.940000000000000000e+02,2.605627637326456991e+01,3.940000000000000000e+02,3.467227637326457312e+01,3.940000000000000000e+02,4.154427637326457301e+01
3.950000000000000000e+02,6.931276373264569912e+00,3.950000000000000000e+02,1.130927637326457003e+01,3.950000000000000000e+02,1.780727637326456758e+01,3.950000000000000000e+02,2.615627637326456778e+01,3.950000000000000000e+02,3.457227637326457170e+01,3.950000000000000000e+02,4.154427637326457301e+01
3.960000000000000000e+02,6.831276373264570267e+00,3.960000000000000000e+02,1.120927637326457038e+01,3.960000000000000000e+02,1.780727637326456758e+01,3.960000000000000000e+02,2.615627637326456778e+01,3.960000000000000000e+02,3.457227637326457170e+01,3.960000000000000000e+02,4.144427637326457159e+01
