time (s), 9.375000,time (s), 18.750000,time (s), 37.500000,time (s), 75.000000,time (s), 150.000000,time (s), 300.000000
3.000000000000000000e+02,4.988906451085487248e+00,3.000000000000000000e+02,8.860906451085487134e+00,3.000000000000000000e+02,1.381390645108548654e+01,3.000000000000000000e+02,2.166990645108548819e+01,3.000000000000000000e+02,2.795890645108548966e+01,3.000000000000000000e+02,3.383890645108548512e+01
3.010000000000000000e+02,5.088906451085487781e+00,3.010000000000000000e+02,9.060906451085486424e+00,3.010000000000000000e+02,1.391390645108548618e+01,3.010000000000000000e+02,2.176990645108548961e+01,3.010000000000000000e+02,2.795890645108548966e+01,3.010000000000000000e+02,3.383890645108548512e+01
3.020000000000000000e+02,4.988906451085487248e+00,3.020000000000000000e+02,8.960906451085486779e+00,3.020000000000000000e+02,1.391390645108548618e+01,3.020000000000000000e+02,2.166990645108548819e+01,3.020000000000000000e+02,2.785890645108548824e+01,3.020000000000000000e+02,3.363890645108548227e+01
3.030000000000000000e+02,4.988906451085487248e+00,3.030000000000000000e+02,8.860906451085487134e+00,3.030000000000000000e+02,1.371390645108548689e+01,3.030000000000000000e+02,2.156990645108548676e+01,3.030000000000000000e+02,2.785890645108548824e+01,3.030000000000000000e+02,3.353890645108548796e+01
3.040000000000000000e+02,4.888906451085487603e+00,3.040000000000000000e+02,8.960906451085486779e+00,3.040000000000000000e+02,1.381390645108548654e+01,3.040000000000000000e+02,2.156990645108548676e+01,3.040000000000000000e+02,2.775890645108548682e+01,3.040000000000000000e+02,3.353890645108548796e+01
3.050000000000000000e+02,5.088906451085487781e+00,3.050000000000000000e+02,9.060906451085486424e+00,3.050000000000000000e+02,1.361390645108548725e+01,3.050000000000000000e+02,2.136990645108548748e+01,3.050000000000000000e+02,2.745890645108548966e+01,3.050000000000000000e+02,3.323890645108548370e+01
3.060000000000000000e+02,4.888906451085487603e+00,3.060000000000000000e+02,8.860906451085487134e+00,3.060000000000000000e+02,1.371390645108548689e+01,3.060000000000000000e+02,2.136990645108548748e+01,3.060000000000000000e+02,2.755890645108548753e+01,3.060000000000000000e+02,3.323890645108548370e+01
3.070000000000000000e+02,4.888906451085487603e+00,3.070000000000000000e+02,8.860906451085487134e+00,3.070000000000000000e+02,1.361390645108548725e+01,3.070000000000000000e+02,2.126990645108548961e+01,3.070000000000000000e+02,2.745890645108548966e+01,3.070000000000000000e+02,3.313890645108548227e+01
3.080000000000000000e+02,4.988906451085487248e+00,3.080000000000000000e+02,8.860906451085487134e+00,3.080000000000000000e+02,1.351390645108548583e+01,3.080000000000000000e+02,2.126990645108548961e+01,3.080000000000000000e+02,2.725890645108548682e+01,3.080000000000000000e+02,3.293890645108548654e+01
3.090000000000000000e+02,4.988906451085487248e+00,3.090000000000000000e+02,8.860906451085487134e+00,3.090000000000000000e+02,1.351390645108548583e+01,3.090000000000000000e+02,2.096990645108548890e+01,3.090000000000000000e+02,2.725890645108548682e+01,3.090000000000000000e+02,3.293890645108548654e+01
3.100000000000000000e+02,4.988906451085487248e+00,3.100000000000000000e+02,8.860906451085487134e+00,3.100000000000000000e+02,1.361390645108548725e+01,3.100000000000000000e+02,2.106990645108548676e+01,3.100000000000000000e+02,2.715890645108548895e+01,3.100000000000000000e+02,3.283890645108548512e+01
3.110000000000000000e+02,4.988906451085487248e+00,3.110000000000000000e+02,8.760906451085487490e+00,3.110000000000000000e+02,1.341390645108548618e+01,3.110000000000000000e+02,2.096990645108548890e+01,3.110000000000000000e+02,2.695890645108548966e+01,3.110000000000000000e+02,3.263890645108548227e+01
3.120000000000000000e+02,4.888906451085487603e+00,3.120000000000000000e+02,8.660906451085486069e+00,3.120000000000000000e+02,1.341390645108548618e+01,3.120000000000000000e+02,2.096990645108548890e+01,3.120000000000000000e+02,2.705890645108548753e+01,3.120000000000000000e+02,3.263890645108548227e+01
3.130000000000000000e+02,4.988906451085487248e+00,3.130000000000000000e+02,8.860906451085487134e+00,3.130000000000000000e+02,1.341390645108548618e+01,3.130000000000000000e+02,2.086990645108548748e+01,3.130000000000000000e+02,2.685890645108548824e+01,3.130000000000000000e+02,3.243890645108548654e+01
3.140000000000000000e+02,4.988906451085487248e+00,3.140000000000000000e+02,8.660906451085486069e+00,3.140000000000000000e+02,1.331390645108548654e+01,3.140000000000000000e+02,2.086990645108548748e+01,3.140000000000000000e+02,2.675890645108548682e+01,3.140000000000000000e+02,3.233890645108548512e+01
3.150000000000000000e+02,4.988906451085487248e+00,3.150000000000000000e+02,8.760906451085487490e+00,3.150000000000000000e+02,1.331390645108548654e+01,3.150000000000000000e+02,2.076990645108548961e+01,3.150000000000000000e+02,2.665890645108548895e+01,3.150000000000000000e+02,3.233890645108548512e+01
3.160000000000000000e+02,4.888906451085487603e+00,3.160000000000000000e+02,8.660906451085486069e+00,3.160000000000000000e+02,1.321390645108548689e+01,3.160000000000000000e+02,2.066990645108548819e+01,3.160000000000000000e+02,2.645890645108548966e+01,3.160000000000000000e+02,3.203890645108548796e+01
3.170000000000000000e+02,4.888906451085487603e+00,3.170000000000000000e+02,8.560906451085486424e+00,3.170000000000000000e+02,1.321390645108548689e+01,3.170000000000000000e+02,2.056990645108548676e+01,3.170000000000000000e+02,2.645890645108548966e+01,3.170000000000000000e+02,3.203890645108548796e+01
3.180000000000000000e+02,4.888906451085487603e+00,3.180000000000000000e+02,8.660906451085486069e+00,3.180000000000000000e+02,1.321390645108548689e+01,3.180000000000000000e+02,2.056990645108548676e+01,3.180000000000000000e+02,2.635890645108548824e+01,3.180000000000000000e+02,3.193890645108549009e+01
3.190000000000000000e+02,4.888906451085487603e+00,3.190000000000000000e+02,8.560906451085486424e+00,3.190000000000000000e+02,1.311390645108548725e+01,3.190000000000000000e+02,2.046990645108548890e+01,3.190000000000000000e+02,2.635890645108548824e+01,3.190000000000000000e+02,3.183890645108548867e+01
3.200000000000000000e+02,4.788906451085487959e+00,3.200000000000000000e+02,8.460906451085486779e+00,3.200000000000000000e+02,1.291390645108548618e+01,3.200000000000000000e+02,2.036990645108548748e+01,3.200000000000000000e+02,2.625890645108548682e+01,3.200000000000000000e+02,3.173890645108548725e+01
3.210000000000000000e+02,4.888906451085487603e+00,3.210000000000000000e+02,8.460906451085486779e+00,3.210000000000000000e+02,1.301390645108548583e+01,3.210000000000000000e+02,2.036990645108548748e+01,3.210000000000000000e+02,2.615890645108548895e+01,3.210000000000000000e+02,3.173890645108548725e+01
3.220000000000000000e+02,4.788906451085487959e+00,3.220000000000000000e+02,8.460906451085486779e+00,3.220000000000000000e+02,1.281390645108548654e+01,3.220000000000000000e+02,2.026990645108548961e+01,3.220000000000000000e+02,2.605890645108548753e+01,3.220000000000000000e+02,3.153890645108548796e+01
3.230000000000000000e+02,4.888906451085487603e+00,3.230000000000000000e+02,8.460906451085486779e+00,3.230000000000000000e+02,1.281390645108548654e+01,3.230000000000000000e+02,2.026990645108548961e+01,3.230000000000000000e+02,2.595890645108548966e+01,3.230000000000000000e+02,3.143890645108549009e+01
3.240000000000000000e+02,4.788906451085487959e+00,3.240000000000000000e+02,8.360906451085487134e+00,3.240000000000000000e+02,1.291390645108548618e+01,3.240000000000000000e+02,2.016990645108548819e+01,3.240000000000000000e+02,2.595890645108548966e+01,3.240000000000000000e+02,3.143890645108549009e+01
3.250000000000000000e+02,4.788906451085487959e+00,3.250000000000000000e+02,8.360906451085487134e+00,3.250000000000000000e+02,1.281390645108548654e+01,3.250000000000000000e+02,2.016990645108548819e+01,3.250000000000000000e+02,2.575890645108548682e+01,3.250000000000000000e+02,3.113890645108548938e+01
3.260000000000000000e+02,4.788906451085487959e+00,3.260000000000000000e+02,8.360906451085487134e+00,3.260000000000000000e+02,1.281390645108548654e+01,3.260000000000000000e+02,2.016990645108548819e+01,3.260000000000000000e+02,2.585890645108548824e+01,3.260000000000000000e+02,3.123890645108548725e+01
3.270000000000000000e+02,4.788906451085487959e+00,3.270000000000000000e+02,8.360906451085487134e+00,3.270000000000000000e+02,1.271390645108548689e+01,3.270000000000000000e+02,2.016990645108548819e+01,3.270000000000000000e+02,2.565890645108548895e+01,3.270000000000000000e+02,3.103890645108548796e+01
3.280000000000000000e+02,4.688906451085487426e+00,3.280000000000000000e+02,8.360906451085487134e+00,3.280000000000000000e+02,1.271390645108548689e+01,3.280000000000000000e+02,1.996990645108548890e+01,3.280000000000000000e+02,2.555890645108548753e+01,3.280000000000000000e+02,3.103890645108548796e+01
3.290000000000000000e+02,4.788906451085487959e+00,3.290000000000000000e+02,8.360906451085487134e+00,3.290000000000000000e+02,1.261390645108548725e+01,3.290000000000000000e+02,1.996990645108548890e+01,3.290000000000000000e+02,2.545890645108548966e+01,3.290000000000000000e+02,3.083890645108548867e+01
3.300000000000000000e+02,4.688906451085487426e+00,3.300000000000000000e+02,8.360906451085487134e+00,3.300000000000000000e+02,1.261390645108548725e+01,3.300000000000000000e+02,1.986990645108548748e+01,3.300000000000000000e+02,2.535890645108548824e+01,3.300000000000000000e+02,3.073890645108548725e+01
3.310000000000000000e+02,4.588906451085487781e+00,3.310000000000000000e+02,8.260906451085487490e+00,3.310000000000000000e+02,1.261390645108548725e+01,3.310000000000000000e+02,1.986990645108548748e+01,3.310000000000000000e+02,2.535890645108548824e+01,3.310000000000000000e+02,3.063890645108548938e+01
3.320000000000000000e+02,4.788906451085487959e+00,3.320000000000000000e+02,8.260906451085487490e+00,3.320000000000000000e+02,1.261390645108548725e+01,3.320000000000000000e+02,1.976990645108548961e+01,3.320000000000000000e+02,2.515890645108548895e+01,3.320000000000000000e+02,3.053890645108548796e+01
3.330000000000000000e+02,4.588906451085487781e+00,3.330000000000000000e+02,8.260906451085487490e+00,3.330000000000000000e+02,1.251390645108548583e+01,3.330000000000000000e+02,1.986990645108548748e+01,3.330000000000000000e+02,2.515890645108548895e+01,3.330000000000000000e+02,3.033890645108548867e+01
3.340000000000000000e+02,4.788906451085487959e+00,3.340000000000000000e+02,8.260906451085487490e+00,3.340000000000000000e+02,1.251390645108548583e+01,3.340000000000000000e+02,1.976990645108548961e+01,3.340000000000000000e+02,2.495890645108548966e+01,3.340000000000000000e+02,3.023890645108548725e+01
3.350000000000000000e+02,4.688906451085487426e+00,3.350000000000000000e+02,8.260906451085487490e+00,3.350000000000000000e+02,1.261390645108548725e+01,3.350000000000000000e+02,1.976990645108548961e+01,3.350000000000000000e+02,2.505890645108548753e+01,3.350000000000000000e+02,3.033890645108548867e+01
3.360000000000000000e+02,4.588906451085487781e+00,3.360000000000000000e+02,8.060906451085486424e+00,3.360000000000000000e+02,1.241390645108548618e+01,3.360000000000000000e+02,1.956990645108548676e+01,3.360000000000000000e+02,2.495890645108548966e+01,3.360000000000000000e+02,3.003890645108548796e+01
3.370000000000000000e+02,4.488906451085487248e+00,3.370000000000000000e+02,8.060906451085486424e+00,3.370000000000000000e+02,1.251390645108548583e+01,3.370000000000000000e+02,1.956990645108548676e+01,3.370000000000000000e+02,2.485890645108548824e+01,3.370000000000000000e+02,3.003890645108548796e+01
3.380000000000000000e+02,4.588906451085487781e+00,3.380000000000000000e+02,8.060906451085486424e+00,3.380000000000000000e+02,1.241390645108548618e+01,3.380000000000000000e+02,1.946990645108548890e+01,3.380000000000000000e+02,2.495890645108548966e+01,3.380000000000000000e+02,3.013890645108548938e+01
3.390000000000000000e+02,4.588906451085487781e+00,3.390000000000000000e+02,7.960906451085487667e+00,3.390000000000000000e+02,1.231390645108548654e+01,3.390000000000000000e+02,1.936990645108548748e+01,3.390000000000000000e+02,2.485890645108548824e+01,3.390000000000000000e+02,2.993890645108549009e+01
3.400000000000000000e+02,4.488906451085487248e+00,3.400000000000000000e+02,7.960906451085487667e+00,3.400000000000000000e+02,1.231390645108548654e+01,3.400000000000000000e+02,1.936990645108548748e+01,3.400000000000000000e+02,2.465890645108548895e+01,3.400000000000000000e+02,2.983890645108548867e+01
3.410000000000000000e+02,4.588906451085487781e+00,3.410000000000000000e+02,8.060906451085486424e+00,3.410000000000000000e+02,1.231390645108548654e+01,3.410000000000000000e+02,1.926990645108548961e+01,3.410000000000000000e+02,2.475890645108548682e+01,3.410000000000000000e+02,2.993890645108549009e+01
3.420000000000000000e+02,4.488906451085487248e+00,3.420000000000000000e+02,7.960906451085487667e+00,3.420000000000000000e+02,1.221390645108548689e+01,3.420000000000000000e+02,1.926990645108548961e+01,3.420000000000000000e+02,2.465890645108548895e+01,3.420000000000000000e+02,2.963890645108548938e+01
3.430000000000000000e+02,4.388906451085487603e+00,3.430000000000000000e+02,7.860906451085488023e+00,3.430000000000000000e+02,1.211390645108548725e+01,3.430000000000000000e+02,1.916990645108548819e+01,3.430000000000000000e+02,2.445890645108548966e+01,3.430000000000000000e+02,2.953890645108548796e+01
3.440000000000000000e+02,4.388906451085487603e+00,3.440000000000000000e+02,7.760906451085488378e+00,3.440000000000000000e+02,1.201390645108548583e+01,3.440000000000000000e+02,1.906990645108548676e+01,3.440000000000000000e+02,2.455890645108548753e+01,3.440000000000000000e+02,2.953890645108548796e+01
3.450000000000000000e+02,4.488906451085487248e+00,3.450000000000000000e+02,7.960906451085487667e+00,3.450000000000000000e+02,1.201390645108548583e+01,3.450000000000000000e+02,1.896990645108548890e+01,3.450000000000000000e+02,2.445890645108548966e+01,3.450000000000000000e+02,2.953890645108548796e+01
3.460000000000000000e+02,4.388906451085487603e+00,3.460000000000000000e+02,7.760906451085488378e+00,3.460000000000000000e+02,1.201390645108548583e+01,3.460000000000000000e+02,1.896990645108548890e+01,3.460000000000000000e+02,2.435890645108548824e+01,3.460000000000000000e+02,2.933890645108548867e+01
3.470000000000000000e+02,4.388906451085487603e+00,3.470000000000000000e+02,7.860906451085488023e+00,3.470000000000000000e+02,1.201390645108548583e+01,3.470000000000000000e+02,1.896990645108548890e+01,3.470000000000000000e+02,2.415890645108548895e+01,3.470000000000000000e+02,2.923890645108548725e+01
3.480000000000000000e+02,4.388906451085487603e+00,3.480000000000000000e+02,7.760906451085488378e+00,3.480000000000000000e+02,1.201390645108548583e+01,3.480000000000000000e+02,1.886990645108548748e+01,3.480000000000000000e+02,2.415890645108548895e+01,3.480000000000000000e+02,2.923890645108548725e+01
3.490000000000000000e+02,4.488906451085487248e+00,3.490000000000000000e+02,7.860906451085488023e+00,3.490000000000000000e+02,1.191390645108548618e+01,3.490000000000000000e+02,1.886990645108548748e+01,3.490000000000000000e+02,2.415890645108548895e+01,3.490000000000000000e+02,2.913890645108548938e+01
3.500000000000000000e+02,4.388906451085487603e+00,3.500000000000000000e+02,7.760906451085488378e+00,3.500000000000000000e+02,1.201390645108548583e+01,3.500000000000000000e+02,1.886990645108548748e+01,3.500000000000000000e+02,2.405890645108548753e+01,3.500000000000000000e+02,2.903890645108548796e+01
3.510000000000000000e+02,4.488906451085487248e+00,3.510000000000000000e+02,7.760906451085488378e+00,3.510000000000000000e+02,1.181390645108548654e+01,3.510000000000000000e+02,1.876990645108548961e+01,3.510000000000000000e+02,2.405890645108548753e+01,3.510000000000000000e+02,2.893890645108549009e+01
3.520000000000000000e+02,4.388906451085487603e+00,3.520000000000000000e+02,7.660906451085487845e+00,3.520000000000000000e+02,1.191390645108548618e+01,3.520000000000000000e+02,1.876990645108548961e+01,3.520000000000000000e+02,2.395890645108548966e+01,3.520000000000000000e+02,2.883890645108548867e+01
3.530000000000000000e+02,4.288906451085487959e+00,3.530000000000000000e+02,7.660906451085487845e+00,3.530000000000000000e+02,1.181390645108548654e+01,3.530000000000000000e+02,1.876990645108548961e+01,3.530000000000000000e+02,2.385890645108548824e+01,3.530000000000000000e+02,2.873890645108548725e+01
3.540000000000000000e+02,4.388906451085487603e+00,3.540000000000000000e+02,7.560906451085487312e+00,3.540000000000000000e+02,1.181390645108548654e+01,3.540000000000000000e+02,1.866990645108548819e+01,3.540000000000000000e+02,2.385890645108548824e+01,3.540000000000000000e+02,2.873890645108548725e+01
3.550000000000000000e+02,4.288906451085487959e+00,3.550000000000000000e+02,7.660906451085487845e+00,3.550000000000000000e+02,1.181390645108548654e+01,3.550000000000000000e+02,1.856990645108548676e+01,3.550000000000000000e+02,2.375890645108548682e+01,3.550000000000000000e+02,2.863890645108548938e+01
3.560000000000000000e+02,4.388906451085487603e+00,3.560000000000000000e+02,7.560906451085487312e+00,3.560000000000000000e+02,1.171390645108548689e+01,3.560000000000000000e+02,1.836990645108548748e+01,3.560000000000000000e+02,2.375890645108548682e+01,3.560000000000000000e+02,2.863890645108548938e+01
3.570000000000000000e+02,4.388906451085487603e+00,3.570000000000000000e+02,7.660906451085487845e+00,3.570000000000000000e+02,1.181390645108548654e+01,3.570000000000000000e+02,1.846990645108548890e+01,3.570000000000000000e+02,2.365890645108548895e+01,3.570000000000000000e+02,2.853890645108548796e+01
3.580000000000000000e+02,4.288906451085487959e+00,3.580000000000000000e+02,7.660906451085487845e+00,3.580000000000000000e+02,1.161390645108548725e+01,3.580000000000000000e+02,1.836990645108548748e+01,3.580000000000000000e+02,2.355890645108548753e+01,3.580000000000000000e+02,2.833890645108548867e+01
3.590000000000000000e+02,4.288906451085487959e+00,3.590000000000000000e+02,7.460906451085487667e+00,3.590000000000000000e+02,1.161390645108548725e+01,3.590000000000000000e+02,1.836990645108548748e+01,3.590000000000000000e+02,2.355890645108548753e+01,3.590000000000000000e+02,2.833890645108548867e+01
3.600000000000000000e+02,4.288906451085487959e+00,3.600000000000000000e+02,7.660906451085487845e+00,3.600000000000000000e+02,1.151390645108548583e+01,3.600000000000000000e+02,1.826990645108548961e+01,3.600000000000000000e+02,2.335890645108548824e+01,3.600000000000000000e+02,2.813890645108548938e+01
3.610000000000000000e+02,4.188906451085487426e+00,3.610000000000000000e+02,7.560906451085487312e+00,3.610000000000000000e+02,1.151390645108548583e+01,3.610000000000000000e+02,1.826990645108548961e+01,3.610000000000000000e+02,2.335890645108548824e+01,3.610000000000000000e+02,2.813890645108548938e+01
3.620000000000000000e+02,4.188906451085487426e+00,3.620000000000000000e+02,7.560906451085487312e+00,3.620000000000000000e+02,1.131390645108548654e+01,3.620000000000000000e+02,1.816990645108548819e+01,3.620000000000000000e+02,2.325890645108548682e+01,3.620000000000000000e+02,2.803890645108548796e+01
3.630000000000000000e+02,4.188906451085487426e+00,3.630000000000000000e+02,7.460906451085487667e+00,3.630000000000000000e+02,1.151390645108548583e+01,3.630000000000000000e+02,1.816990645108548819e+01,3.630000000000000000e+02,2.305890645108548753e+01,3.630000000000000000e+02,2.783890645108548867e+01
3.640000000000000000e+02,4.288906451085487959e+00,3.640000000000000000e+02,7.560906451085487312e+00,3.640000000000000000e+02,1.151390645108548583e+01,3.640000000000000000e+02,1.806990645108548676e+01,3.640000000000000000e+02,2.305890645108548753e+01,3.640000000000000000e+02,2.793890645108549009e+01
3.650000000000000000e+02,4.188906451085487426e+00,3.650000000000000000e+02,7.560906451085487312e+00,3.650000000000000000e+02,1.141390645108548618e+01,3.650000000000000000e+02,1.816990645108548819e+01,3.650000000000000000e+02,2.295890645108548966e+01,3.650000000000000000e+02,2.783890645108548867e+01
3.660000000000000000e+02,4.188906451085487426e+00,3.660000000000000000e+02,7.360906451085487134e+00,3.660000000000000000e+02,1.141390645108548618e+01,3.660000000000000000e+02,1.796990645108548890e+01,3.660000000000000000e+02,2.295890645108548966e+01,3.660000000000000000e+02,2.773890645108548725e+01
3.670000000000000000e+02,4.288906451085487959e+00,3.670000000000000000e+02,7.560906451085487312e+00,3.670000000000000000e+02,1.141390645108548618e+01,3.670000000000000000e+02,1.796990645108548890e+01,3.670000000000000000e+02,2.295890645108548966e+01,3.670000000000000000e+02,2.773890645108548725e+01
3.680000000000000000e+02,4.288906451085487959e+00,3.680000000000000000e+02,7.560906451085487312e+00,3.680000000000000000e+02,1.131390645108548654e+01,3.680000000000000000e+02,1.786990645108548748e+01,3.680000000000000000e+02,2.285890645108548824e+01,3.680000000000000000e+02,2.763890645108548938e+01
3.690000000000000000e+02,4.288906451085487959e+00,3.690000000000000000e+02,7.460906451085487667e+00,3.690000000000000000e+02,1.121390645108548689e+01,3.690000000000000000e+02,1.786990645108548748e+01,3.690000000000000000e+02,2.285890645108548824e+01,3.690000000000000000e+02,2.763890645108548938e+01
3.700000000000000000e+02,4.188906451085487426e+00,3.700000000000000000e+02,7.460906451085487667e+00,3.700000000000000000e+02,1.121390645108548689e+01,3.700000000000000000e+02,1.776990645108548961e+01,3.700000000000000000e+02,2.265890645108548895e+01,3.700000000000000000e+02,2.733890645108548867e+01
3.710000000000000000e+02,4.188906451085487426e+00,3.710000000000000000e+02,7.360906451085487134e+00,3.710000000000000000e+02,1.121390645108548689e+01,3.710000000000000000e+02,1.766990645108548819e+01,3.710000000000000000e+02,2.265890645108548895e+01,3.710000000000000000e+02,2.733890645108548867e+01
3.720000000000000000e+02,4.188906451085487426e+00,3.720000000000000000e+02,7.460906451085487667e+00,3.720000000000000000e+02,1.111390645108548725e+01,3.720000000000000000e+02,1.756990645108548676e+01,3.720000000000000000e+02,2.265890645108548895e+01,3.720000000000000000e+02,2.723890645108548725e+01
3.730000000000000000e+02,4.188906451085487426e+00,3.730000000000000000e+02,7.260906451085487490e+00,3.730000000000000000e+02,1.121390645108548689e+01,3.730000000000000000e+02,1.756990645108548676e+01,3.730000000000000000e+02,2.265890645108548895e+01,3.730000000000000000e+02,2.723890645108548725e+01
3.740000000000000000e+02,4.088906451085487781e+00,3.740000000000000000e+02,7.360906451085487134e+00,3.740000000000000000e+02,1.121390645108548689e+01,3.740000000000000000e+02,1.766990645108548819e+01,3.740000000000000000e+02,2.255890645108548753e+01,3.740000000000000000e+02,2.713890645108548938e+01
3.750000000000000000e+02,4.188906451085487426e+00,3.750000000000000000e+02,7.260906451085487490e+00,3.750000000000000000e+02,1.101390645108548583e+01,3.750000000000000000e+02,1.746990645108548890e+01,3.750000000000000000e+02,2.255890645108548753e+01,3.750000000000000000e+02,2.713890645108548938e+01
3.760000000000000000e+02,4.088906451085487781e+00,3.760000000000000000e+02,7.360906451085487134e+00,3.760000000000000000e+02,1.111390645108548725e+01,3.760000000000000000e+02,1.756990645108548676e+01,3.760000000000000000e+02,2.245890645108548966e+01,3.760000000000000000e+02,2.703890645108548796e+01
3.770000000000000000e+02,4.188906451085487426e+00,3.770000000000000000e+02,7.260906451085487490e+00,3.770000000000000000e+02,1.101390645108548583e+01,3.770000000000000000e+02,1.746990645108548890e+01,3.770000000000000000e+02,2.235890645108548824e+01,3.770000000000000000e+02,2.703890645108548796e+01
3.780000000000000000e+02,4.088906451085487781e+00,3.780000000000000000e+02,7.160906451085487845e+00,3.780000000000000000e+02,1.101390645108548583e+01,3.780000000000000000e+02,1.746990645108548890e+01,3.780000000000000000e+02,2.235890645108548824e+01,3.780000000000000000e+02,2.693890645108549009e+01
3.790000000000000000e+02,4.088906451085487781e+00,3.790000000000000000e+02,7.260906451085487490e+00,3.790000000000000000e+02,1.101390645108548583e+01,3.790000000000000000e+02,1.736990645108548748e+01,3.790000000000000000e+02,2.215890645108548895e+01,3.790000000000000000e+02,2.673890645108548725e+01
3.800000000000000000e+02,4.088906451085487781e+00,3.800000000000000000e+02,7.160906451085487845e+00,3.800000000000000000e+02,1.091390645108548618e+01,3.800000000000000000e+02,1.736990645108548748e+01,3.800000000000000000e+02,2.215890645108548895e+01,3.800000000000000000e+02,2.673890645108548725e+01
3.810000000000000000e+02,4.088906451085487781e+00,3.810000000000000000e+02,7.060906451085487312e+00,3.810000000000000000e+02,1.101390645108548583e+01,3.810000000000000000e+02,1.726990645108548961e+01,3.810000000000000000e+02,2.215890645108548895e+01,3.810000000000000000e+02,2.673890645108548725e+01
3.820000000000000000e+02,4.088906451085487781e+00,3.820000000000000000e+02,7.260906451085487490e+00,3.820000000000000000e+02,1.091390645108548618e+01,3.820000000000000000e+02,1.726990645108548961e+01,3.820000000000000000e+02,2.195890645108548966e+01,3.820000000000000000e+02,2.653890645108548796e+01
3.830000000000000000e+02,3.988906451085487248e+00,3.830000000000000000e+02,7.060906451085487312e+00,3.830000000000000000e+02,1.071390645108548689e+01,3.830000000000000000e+02,1.716990645108548819e+01,3.830000000000000000e+02,2.205890645108548753e+01,3.830000000000000000e+02,2.643890645108549009e+01
3.840000000000000000e+02,4.188906451085487426e+00,3.840000000000000000e+02,7.160906451085487845e+00,3.840000000000000000e+02,1.081390645108548654e+01,3.840000000000000000e+02,1.706990645108548676e+01,3.840000000000000000e+02,2.185890645108548824e+01,3.840000000000000000e+02,2.643890645108549009e+01
3.850000000000000000e+02,3.988906451085487248e+00,3.850000000000000000e+02,7.060906451085487312e+00,3.850000000000000000e+02,1.071390645108548689e+01,3.850000000000000000e+02,1.696990645108548890e+01,3.850000000000000000e+02,2.175890645108548682e+01,3.850000000000000000e+02,2.633890645108548867e+01
3.860000000000000000e+02,3.988906451085487248e+00,3.860000000000000000e+02,7.060906451085487312e+00,3.860000000000000000e+02,1.081390645108548654e+01,3.860000000000000000e+02,1.716990645108548819e+01,3.860000000000000000e+02,2.175890645108548682e+01,3.860000000000000000e+02,2.623890645108548725e+01
3.870000000000000000e+02,3.888906451085487603e+00,3.870000000000000000e+02,7.160906451085487845e+00,3.870000000000000000e+02,1.081390645108548654e+01,3.870000000000000000e+02,1.706990645108548676e+01,3.870000000000000000e+02,2.165890645108548895e+01,3.870000000000000000e+02,2.623890645108548725e+01
3.880000000000000000e+02,3.888906451085487603e+00,3.880000000000000000e+02,6.960906451085487667e+00,3.880000000000000000e+02,1.061390645108548725e+01,3.880000000000000000e+02,1.696990645108548890e+01,3.880000000000000000e+02,2.165890645108548895e+01,3.880000000000000000e+02,2.613890645108548938e+01
3.890000000000000000e+02,3.888906451085487603e+00,3.890000000000000000e+02,6.960906451085487667e+00,3.890000000000000000e+02,1.071390645108548689e+01,3.890000000000000000e+02,1.696990645108548890e+01,3.890000000000000000e+02,2.145890645108548966e+01,3.890000000000000000e+02,2.603890645108548796e+01
3.900000000000000000e+02,3.988906451085487248e+00,3.900000000000000000e+02,7.060906451085487312e+00,3.900000000000000000e+02,1.061390645108548725e+01,3.900000000000000000e+02,1.686990645108548748e+01,3.900000000000000000e+02,2.145890645108548966e+01,3.900000000000000000e+02,2.603890645108548796e+01
3.910000000000000000e+02,3.788906451085487959e+00,3.910000000000000000e+02,6.960906451085487667e+00,3.910000000000000000e+02,1.051390645108548583e+01,3.910000000000000000e+02,1.676990645108548961e+01,3.910000000000000000e+02,2.135890645108548824e+01,3.910000000000000000e+02,2.593890645108549009e+01
3.920000000000000000e+02,3.888906451085487603e+00,3.920000000000000000e+02,6.860906451085487134e+00,3.920000000000000000e+02,1.051390645108548583e+01,3.920000000000000000e+02,1.686990645108548748e+01,3.920000000000000000e+02,2.125890645108548682e+01,3.920000000000000000e+02,2.583890645108548867e+01
3.930000000000000000e+02,3.888906451085487603e+00,3.930000000000000000e+02,7.060906451085487312e+00,3.930000000000000000e+02,1.051390645108548583e+01,3.930000000000000000e+02,1.676990645108548961e+01,3.930000000000000000e+02,2.125890645108548682e+01,3.930000000000000000e+02,2.573890645108548725e+01
3.940000000000000000e+02,3.788906451085487959e+00,3.940000000000000000e+02,6.860906451085487134e+00,3.940000000000000000e+02,1.051390645108548583e+01,3.940000000000000000e+02,1.666990645108548819e+01,3.940000000000000000e+02,2.115890645108548895e+01,3.940000000000000000e+02,2.563890645108548938e+01
3.950000000000000000e+02,3.888906451085487603e+00,3.950000000000000000e+02,6.860906451085487134e+00,3.950000000000000000e+02,1.041390645108548618e+01,3.950000000000000000e+02,1.666990645108548819e+01,3.950000000000000000e+02,2.125890645108548682e+01,3.950000000000000000e+02,2.573890645108548725e+01
