times,"reach= 2, kon=0.00094","reach= 2, kon=0.01758","reach= 2, kon=0.65918","reach= 2, kon=49.43848","reach= 2, kon=7415.77148","reach= 2, kon=2224731.44531","reach=10, kon=0.00094","reach=10, kon=0.01758","reach=10, kon=0.65918","reach=10, kon=49.43848","reach=10, kon=7415.77148","reach=10, kon=2224731.44531","reach=30, kon=0.00094","reach=30, kon=0.01758","reach=30, kon=0.65918","reach=30, kon=49.43848","reach=30, kon=7415.77148","reach=30, kon=2224731.44531"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.000896,0.001823,0.0036999999999999997,0.007148,0.014664,0.028953999999999997,0.0009429999999999999,0.001831,0.003629,0.0073679999999999995,0.014615999999999999,0.028748,0.000904,0.001856,0.0036829999999999996,0.007441,0.014733,0.029108
2.0,0.001753,0.003547,0.007163999999999999,0.014138999999999999,0.028321,0.055651,0.0018189999999999999,0.003596,0.007085999999999999,0.014306999999999999,0.02843,0.055192,0.001839,0.0036469999999999996,0.0073869999999999995,0.014570999999999999,0.028842,0.056389999999999996
3.0,0.002583,0.005247,0.010452,0.020579999999999998,0.040855999999999996,0.08043299999999999,0.0026869999999999997,0.00531,0.010516,0.0212,0.041559,0.080206,0.0027749999999999997,0.005484999999999999,0.011014999999999999,0.021696,0.042543,0.08224999999999999
4.0,0.003355,0.0067599999999999995,0.013642,0.026694,0.052784,0.10341199999999999,0.003571,0.006925,0.013881,0.027603,0.054037999999999996,0.103535,0.003659,0.007281999999999999,0.014655,0.028808999999999998,0.056146999999999996,0.106516
5.0,0.004118999999999999,0.008355,0.016635,0.032508999999999996,0.064256,0.124123,0.004371,0.008556,0.017084,0.034054,0.066278,0.125164,0.004599,0.009101,0.018224,0.035552,0.069104,0.129271
6.0,0.004855,0.009727999999999999,0.019402,0.03798,0.074825,0.14349399999999998,0.005187,0.010229,0.020125,0.040096,0.077473,0.145423,0.005507,0.010948,0.021751,0.042412,0.081582,0.150547
7.0,0.005471,0.011068,0.02215,0.043192,0.084939,0.161371,0.00598,0.011743,0.023066999999999997,0.046063,0.08816199999999999,0.164387,0.006423,0.012676999999999999,0.025178,0.049207,0.093772,0.170575
8.0,0.006148,0.012369,0.024728,0.048097999999999995,0.094007,0.178119,0.006738999999999999,0.013217999999999999,0.025939999999999998,0.051788,0.09852799999999999,0.18201299999999998,0.007349,0.014522,0.028739999999999998,0.05593,0.105672,0.18944899999999998
9.0,0.00679,0.01359,0.027056999999999998,0.0527,0.102771,0.193624,0.007476999999999999,0.014622,0.028907,0.057146999999999996,0.108722,0.198022,0.008281,0.01627,0.032098999999999996,0.062474999999999996,0.117084,0.20737
10.0,0.007372999999999999,0.014851,0.029296,0.0572,0.111028,0.20771499999999998,0.008198,0.016108,0.031616,0.062411999999999995,0.118334,0.213356,0.009211,0.017984,0.035509,0.06901499999999999,0.128235,0.224356
11.0,0.007936,0.0159,0.031542,0.061222,0.11864699999999999,0.220528,0.008881,0.017536,0.034311,0.06759,0.127328,0.227661,0.01006,0.019802,0.039073,0.075281,0.138933,0.24023399999999998
12.0,0.008498,0.016895999999999998,0.033590999999999996,0.06523999999999999,0.125776,0.232232,0.009564999999999999,0.018852999999999998,0.036985,0.072582,0.135928,0.24090999999999999,0.010950999999999999,0.021695,0.04239,0.08144499999999999,0.149258,0.255283
13.0,0.008993,0.017932,0.035653,0.069071,0.132813,0.243466,0.010218,0.020263,0.039504,0.077355,0.144212,0.253197,0.011791,0.023479,0.045702,0.087569,0.159407,0.269292
14.0,0.009459,0.018924,0.037391,0.072739,0.139086,0.253768,0.010856,0.021651,0.042061,0.081993,0.152273,0.26487,0.012693,0.025276,0.049041999999999995,0.093509,0.16924,0.282109
15.0,0.009903,0.019781999999999998,0.039141999999999996,0.076123,0.145038,0.263052,0.011507,0.022927,0.044441,0.086417,0.159762,0.275618,0.013566,0.027042999999999998,0.052357999999999995,0.09940099999999999,0.1788,0.294562
16.0,0.010333,0.020694,0.040838,0.079217,0.150621,0.271889,0.012144,0.024225999999999998,0.046806,0.090888,0.166928,0.285781,0.014473,0.028797999999999997,0.055569,0.10530199999999999,0.187855,0.30596999999999996
17.0,0.010714999999999999,0.021505,0.042596999999999996,0.082247,0.155838,0.279995,0.012777,0.025550999999999997,0.049284999999999995,0.095108,0.173711,0.29522,0.015262999999999999,0.030514,0.058855,0.11106099999999999,0.19674899999999998,0.316687
18.0,0.011087999999999999,0.022298,0.044168,0.085241,0.16091999999999998,0.287574,0.013328999999999999,0.026712,0.051567999999999996,0.09929199999999999,0.180001,0.304083,0.016142999999999998,0.032187,0.062122,0.116758,0.205319,0.327105
19.0,0.011517999999999999,0.023035999999999997,0.045632,0.087897,0.16561399999999998,0.294603,0.013968999999999999,0.027836,0.053828,0.103253,0.186327,0.312256,0.017044999999999998,0.033825,0.06522599999999999,0.122349,0.21367899999999998,0.336617
20.0,0.011857,0.023809999999999998,0.047144,0.09051,0.169743,0.30097799999999997,0.014607,0.028946,0.056046,0.10714499999999999,0.192439,0.319899,0.017869,0.03556,0.06841799999999999,0.127754,0.221735,0.34565999999999997
21.0,0.012258,0.024524999999999998,0.048366,0.092781,0.173697,0.30696999999999997,0.0152,0.030149,0.058081,0.110774,0.19827399999999998,0.326644,0.01874,0.037214,0.071513,0.13311599999999998,0.229672,0.354136
22.0,0.012568,0.025143,0.049635,0.09501699999999999,0.177636,0.312532,0.015731,0.031279,0.060153,0.11448699999999999,0.20374599999999998,0.33316,0.019606,0.038863,0.074599,0.138272,0.23732199999999998,0.362054
23.0,0.012784,0.025632,0.050838999999999995,0.097227,0.181501,0.317612,0.016326,0.03232,0.062105999999999995,0.11820399999999999,0.208868,0.33927599999999997,0.020501,0.04052,0.07764,0.1434,0.244664,0.369643
24.0,0.01313,0.026208,0.051981,0.099192,0.1851,0.322451,0.016949,0.033393,0.064002,0.12164499999999999,0.213969,0.34514,0.021339,0.042173999999999996,0.080647,0.148506,0.251734,0.376564
25.0,0.013397,0.026836,0.053155999999999995,0.101186,0.188198,0.32705799999999996,0.017495,0.034491,0.065879,0.125102,0.218775,0.35065399999999997,0.022234999999999998,0.043892,0.083636,0.153581,0.258645,0.38286899999999996
26.0,0.013696,0.027396,0.054161999999999995,0.103129,0.191154,0.331021,0.018033999999999998,0.035483,0.06780499999999999,0.128214,0.223551,0.35580799999999996,0.023046,0.045509999999999995,0.0866,0.158458,0.265451,0.38924
27.0,0.014006999999999999,0.027878999999999998,0.055168999999999996,0.105084,0.194175,0.334565,0.018574,0.036529,0.069774,0.131237,0.22791999999999998,0.360554,0.023892999999999998,0.047122,0.089611,0.16328199999999998,0.271957,0.39516199999999996
28.0,0.014284999999999999,0.028491,0.056028999999999995,0.106708,0.19694299999999998,0.338219,0.019111,0.037534,0.07159299999999999,0.134212,0.23218899999999998,0.364903,0.024756,0.048733,0.092487,0.16810799999999998,0.27824699999999997,0.400416
29.0,0.014568999999999999,0.028977,0.057009,0.108291,0.199157,0.341539,0.019573999999999998,0.038481,0.073368,0.137153,0.236237,0.369015,0.025644,0.050344,0.09536399999999999,0.172945,0.284279,0.405429
30.0,0.014870999999999999,0.02946,0.05799,0.10992299999999999,0.201378,0.344292,0.020087999999999998,0.039483,0.075083,0.140072,0.240024,0.372745,0.026494999999999998,0.052028,0.098409,0.177529,0.29039899999999996,0.410448
31.0,0.015149999999999999,0.029828999999999998,0.05883,0.11141999999999999,0.20367,0.347263,0.020553,0.040478,0.07678299999999999,0.14299499999999998,0.243718,0.376389,0.027368,0.053648999999999995,0.10129099999999999,0.18206799999999998,0.296099,0.414909
32.0,0.015342,0.030247999999999997,0.059579999999999994,0.11277899999999999,0.205652,0.349827,0.021115,0.041423,0.078536,0.14558,0.247184,0.379477,0.028248,0.055279999999999996,0.104085,0.18659499999999998,0.301552,0.41892999999999997
33.0,0.015501,0.030673,0.060306,0.114284,0.207756,0.352002,0.021641,0.042246,0.080159,0.148392,0.250604,0.382393,0.029127999999999998,0.056849,0.10697699999999999,0.191018,0.30688499999999996,0.422932
34.0,0.015740999999999998,0.031046999999999998,0.061041,0.11523599999999999,0.20973999999999998,0.354101,0.022140999999999997,0.04317,0.0818,0.150938,0.25382899999999997,0.38533799999999996,0.029966999999999997,0.058388999999999996,0.109723,0.19536199999999998,0.311845,0.42667499999999997
35.0,0.016028,0.031347,0.061683999999999996,0.116437,0.211411,0.356295,0.022597,0.044034,0.083437,0.153337,0.25671,0.38802699999999996,0.030802999999999997,0.060009999999999994,0.11249999999999999,0.19975199999999999,0.316752,0.43019999999999997
36.0,0.016205999999999998,0.031731999999999996,0.062254,0.11756699999999999,0.213167,0.357954,0.023129999999999998,0.044839,0.085017,0.15579199999999999,0.25970299999999996,0.39024699999999996,0.031657,0.061655999999999996,0.11530599999999999,0.20390699999999998,0.321721,0.43334599999999995
37.0,0.016337,0.032075,0.06289,0.118548,0.21509599999999998,0.359363,0.023655,0.045682,0.086569,0.158208,0.26253499999999996,0.39254999999999995,0.032478,0.063183,0.118086,0.208062,0.326545,0.43631
38.0,0.016444999999999998,0.032454,0.063497,0.11967699999999999,0.216578,0.360773,0.024109,0.046585999999999995,0.08805099999999999,0.160318,0.26525299999999996,0.39480099999999996,0.033302,0.064772,0.12077199999999999,0.212114,0.33110999999999996,0.439114
39.0,0.016617,0.032715999999999995,0.06421199999999999,0.12049,0.218134,0.36217,0.024558,0.047311,0.08949599999999999,0.162519,0.26786899999999997,0.39680299999999996,0.034161,0.066258,0.123444,0.21606899999999998,0.335574,0.441775
40.0,0.016756,0.033074,0.06464,0.12146499999999999,0.219027,0.36391599999999996,0.024995,0.048125,0.090957,0.164401,0.270519,0.398873,0.035013999999999997,0.067822,0.126079,0.219937,0.339613,0.44422999999999996
41.0,0.016901,0.033153999999999996,0.065104,0.12234099999999999,0.220077,0.36516499999999996,0.025393,0.048956,0.09233,0.16652599999999998,0.272965,0.40073,0.035824,0.069392,0.12862099999999999,0.22376,0.34362899999999996,0.446513
42.0,0.017027,0.033486999999999996,0.065528,0.123114,0.22122499999999998,0.366349,0.025792,0.0498,0.09376,0.16852999999999999,0.275422,0.402368,0.036641,0.07094099999999999,0.131267,0.22755199999999998,0.34757699999999997,0.44877999999999996
43.0,0.017116,0.033718,0.065969,0.123904,0.22220099999999998,0.367624,0.026166,0.050617999999999996,0.095022,0.170631,0.277555,0.40393799999999996,0.037473,0.072432,0.133868,0.231181,0.35126999999999997,0.45092
44.0,0.017254,0.033941,0.06643199999999999,0.124567,0.223206,0.36848,0.026563,0.051466,0.096442,0.17266499999999999,0.279601,0.40535299999999996,0.038251,0.073959,0.136421,0.234957,0.354743,0.452735
45.0,0.017429,0.034134,0.06680599999999999,0.125298,0.22433399999999998,0.36924399999999996,0.026979,0.052271,0.097691,0.174725,0.28181,0.406684,0.039022,0.075532,0.138928,0.23849199999999998,0.35824,0.454466
46.0,0.01757,0.034425,0.06722199999999999,0.125977,0.22514699999999999,0.37015,0.027393999999999998,0.053008,0.098992,0.176567,0.28371399999999997,0.407807,0.039785,0.07706199999999999,0.14148,0.241999,0.361718,0.456173
47.0,0.017700999999999998,0.034683,0.067628,0.12659399999999998,0.22603199999999998,0.371187,0.027847999999999998,0.0537,0.100229,0.178218,0.285626,0.408752,0.040574,0.078529,0.14393499999999998,0.245448,0.364811,0.457648
48.0,0.017804,0.034874999999999996,0.067919,0.12731499999999998,0.226898,0.371761,0.02828,0.054488999999999996,0.10140199999999999,0.180228,0.287244,0.409949,0.041318,0.080034,0.146288,0.248807,0.36800099999999997,0.459069
49.0,0.01795,0.035067999999999995,0.06830599999999999,0.12803399999999998,0.22769799999999998,0.372112,0.028652,0.055275,0.102461,0.181953,0.28891,0.41074299999999997,0.042128,0.081527,0.14871199999999998,0.252088,0.37113199999999996,0.46039399999999997
50.0,0.018025,0.03528,0.068587,0.128442,0.228266,0.372616,0.029023,0.055991,0.103693,0.183634,0.290497,0.411614,0.042878,0.083007,0.151187,0.255397,0.373975,0.46171399999999996
51.0,0.01808,0.035574,0.06879299999999999,0.12889899999999999,0.228847,0.37318999999999997,0.029404999999999997,0.056684,0.10496,0.18514699999999998,0.291999,0.41229699999999997,0.043676,0.084466,0.153669,0.258731,0.376804,0.462956
52.0,0.018203999999999998,0.03573,0.069328,0.129665,0.22943899999999998,0.374069,0.029779999999999997,0.057375999999999996,0.10613299999999999,0.186717,0.293361,0.413182,0.044532999999999996,0.085917,0.156045,0.261965,0.379526,0.46405399999999997
53.0,0.018323,0.036004,0.06951,0.130152,0.23002599999999998,0.374508,0.030154999999999998,0.058147,0.10732399999999999,0.188279,0.29483,0.41384899999999997,0.045347,0.08735599999999999,0.158392,0.2651,0.38234799999999997,0.465084
54.0,0.018435,0.036150999999999996,0.069796,0.130693,0.230678,0.37481,0.030514999999999997,0.058869,0.10862999999999999,0.18972699999999998,0.296213,0.41447799999999996,0.046107999999999996,0.08874699999999999,0.16072699999999998,0.268208,0.38486299999999996,0.46593199999999996
55.0,0.01851,0.036307,0.070176,0.130788,0.231003,0.37506799999999996,0.030889,0.059569,0.109681,0.191188,0.297432,0.41512299999999996,0.046958,0.09015,0.163092,0.27116399999999996,0.387345,0.46682399999999996
56.0,0.018574999999999998,0.036444,0.070446,0.131104,0.231507,0.375691,0.031291,0.0602,0.11087699999999999,0.192602,0.298703,0.41559599999999997,0.047804,0.091607,0.16532,0.273927,0.38975499999999996,0.467524
57.0,0.018623999999999998,0.036638,0.070725,0.131389,0.231898,0.376198,0.031699,0.060878999999999996,0.11202899999999999,0.194178,0.299979,0.416219,0.048635,0.09303499999999999,0.167561,0.2768,0.392048,0.468234
58.0,0.01872,0.036864999999999995,0.070979,0.131638,0.232253,0.376445,0.032015,0.061571999999999995,0.113143,0.195378,0.301274,0.416726,0.049458999999999996,0.09444799999999999,0.169704,0.279669,0.394244,0.46884499999999996
59.0,0.018761,0.036997999999999996,0.071099,0.131998,0.23274099999999998,0.376673,0.032416,0.062124,0.114226,0.196822,0.302488,0.417004,0.050228999999999996,0.095833,0.171931,0.282526,0.396376,0.46954999999999997
60.0,0.018807,0.037215,0.071459,0.132297,0.23308099999999998,0.376952,0.032798,0.062799,0.115327,0.198072,0.303608,0.417552,0.051043,0.097243,0.17410799999999998,0.285246,0.39846499999999996,0.47001099999999996
61.0,0.018852,0.037314,0.071737,0.132592,0.23349899999999998,0.376899,0.033146,0.06347,0.116408,0.199383,0.30463999999999997,0.418134,0.051834,0.09863999999999999,0.17629699999999998,0.287902,0.400319,0.470694
62.0,0.018917,0.037399,0.07188,0.132983,0.233843,0.377166,0.033513,0.06411399999999999,0.117377,0.200622,0.305838,0.41875799999999996,0.052601999999999996,0.100003,0.178454,0.290446,0.40227599999999997,0.471387
63.0,0.018945999999999998,0.037507,0.072078,0.133248,0.23393799999999998,0.37716099999999997,0.033874999999999995,0.064827,0.11838499999999999,0.201903,0.306812,0.419261,0.053373,0.101383,0.180606,0.292977,0.40415799999999996,0.471725
64.0,0.01894,0.037725,0.072434,0.13350399999999998,0.234432,0.377222,0.034235,0.065467,0.11939799999999999,0.20310499999999998,0.30774799999999997,0.41923699999999997,0.054154,0.102728,0.182728,0.29544,0.40591499999999997,0.47211
65.0,0.019032,0.037807,0.072447,0.133762,0.234586,0.37773599999999996,0.034586,0.066048,0.120402,0.204212,0.308753,0.419878,0.054896999999999994,0.104076,0.184907,0.29791,0.407601,0.472597
66.0,0.019141,0.037974999999999995,0.07271899999999999,0.13401,0.23501799999999998,0.377918,0.034935,0.06675199999999999,0.121431,0.205472,0.30960299999999996,0.420164,0.055663,0.105414,0.18702,0.30033899999999997,0.409248,0.473043
67.0,0.019156,0.038089,0.073033,0.134341,0.235236,0.377615,0.035269,0.067346,0.12232799999999999,0.206592,0.31038,0.42056099999999996,0.056454,0.10675,0.189081,0.302741,0.410792,0.473458
68.0,0.019153999999999997,0.038269,0.073267,0.134497,0.23554899999999998,0.37800999999999996,0.035658999999999996,0.067957,0.123307,0.20762599999999998,0.31107,0.420909,0.057197,0.10817099999999999,0.19105799999999998,0.305021,0.41219,0.473838
69.0,0.019239,0.038419999999999996,0.073436,0.134689,0.23557299999999998,0.378113,0.035919,0.068573,0.124314,0.208691,0.31191399999999997,0.421348,0.057978999999999996,0.10947899999999999,0.193012,0.307321,0.41357499999999997,0.47425199999999995
70.0,0.019313999999999998,0.038463,0.07360699999999999,0.134774,0.23563499999999998,0.378559,0.036136,0.069176,0.125241,0.209665,0.312839,0.421523,0.058748999999999996,0.110806,0.19494299999999998,0.309676,0.414965,0.474734
71.0,0.019379,0.038535,0.073767,0.135108,0.236125,0.378857,0.036536,0.06981,0.126116,0.210634,0.313552,0.42167,0.059541,0.11208599999999999,0.19703299999999999,0.311878,0.416329,0.47495899999999996
72.0,0.019402,0.038596,0.073876,0.135431,0.236452,0.379219,0.036867,0.07040099999999999,0.126902,0.211674,0.314176,0.42184299999999997,0.060344999999999996,0.11348,0.19905099999999998,0.31415699999999996,0.417572,0.475228
73.0,0.019434999999999997,0.038703,0.074123,0.135627,0.236786,0.379212,0.037243,0.071077,0.127851,0.212696,0.31484999999999996,0.422,0.061139,0.11477,0.20096999999999998,0.316358,0.418827,0.475442
74.0,0.019483999999999998,0.038883,0.074243,0.135825,0.23693299999999998,0.37922999999999996,0.037508,0.071602,0.128808,0.21365699999999999,0.31559699999999996,0.42205499999999996,0.061922,0.11605299999999999,0.20288199999999998,0.318501,0.420128,0.475726
75.0,0.019565,0.038889,0.074409,0.135986,0.23710099999999998,0.379611,0.037806,0.07218999999999999,0.129607,0.21450799999999998,0.316,0.422105,0.062683,0.11732,0.20479999999999998,0.32042899999999996,0.421261,0.47601499999999997
76.0,0.019663,0.038853,0.0744,0.136275,0.237592,0.379526,0.038188,0.072748,0.130434,0.215325,0.316477,0.42231599999999997,0.06343399999999999,0.118712,0.206786,0.322388,0.422353,0.476161
77.0,0.019718,0.03886,0.074538,0.136573,0.23763199999999998,0.379526,0.03859,0.07331499999999999,0.131278,0.21615099999999998,0.317139,0.422486,0.06419899999999999,0.120012,0.20868899999999999,0.324331,0.423488,0.47646
78.0,0.019806,0.038987999999999995,0.074596,0.136841,0.23743,0.379538,0.038887,0.073792,0.13208999999999999,0.216993,0.317797,0.422726,0.064973,0.121305,0.210508,0.326127,0.42454,0.47656899999999996
79.0,0.019767999999999997,0.039085999999999996,0.07468,0.136969,0.237537,0.379536,0.039119,0.074319,0.13280999999999998,0.217877,0.318553,0.42272499999999996,0.065673,0.12258899999999999,0.21243499999999998,0.327966,0.425631,0.476638
80.0,0.019843,0.039061,0.07485499999999999,0.137118,0.23751999999999998,0.37960299999999997,0.039421,0.074892,0.133654,0.21884299999999998,0.31917999999999996,0.423017,0.066397,0.12383599999999999,0.214223,0.32983199999999996,0.426538,0.476776
81.0,0.019854999999999998,0.039133999999999995,0.07485399999999999,0.137341,0.237561,0.37956799999999996,0.039695999999999995,0.075371,0.134488,0.219551,0.319719,0.42317099999999996,0.06715499999999999,0.125043,0.216061,0.331716,0.427336,0.476881
82.0,0.01986,0.039123,0.075102,0.137402,0.23746299999999998,0.379673,0.03998,0.075919,0.135247,0.220383,0.32004499999999997,0.42345299999999997,0.0679,0.12634099999999998,0.217943,0.333495,0.42817099999999997,0.477128
83.0,0.019877,0.039282,0.075171,0.137521,0.237554,0.379894,0.040303,0.07643599999999999,0.135959,0.22103299999999998,0.32061799999999996,0.42345099999999997,0.068669,0.127569,0.219764,0.33522799999999997,0.42901,0.477303
84.0,0.019905,0.039434,0.075234,0.137674,0.237449,0.379775,0.040608,0.077036,0.136743,0.221804,0.32072,0.42343,0.069383,0.12881599999999999,0.22158799999999998,0.337003,0.429886,0.47746299999999997
85.0,0.019967,0.039512,0.07532,0.137925,0.23762999999999998,0.37995999999999996,0.040906,0.077498,0.137476,0.222515,0.321378,0.42344,0.070162,0.130028,0.223298,0.338681,0.430708,0.477533
86.0,0.020028,0.039488999999999996,0.075475,0.138143,0.237671,0.379801,0.041152999999999995,0.078013,0.13813599999999998,0.22317399999999998,0.32167599999999996,0.423454,0.07088,0.131292,0.224953,0.340365,0.43144,0.47768299999999997
87.0,0.020163,0.039644,0.075514,0.138155,0.237616,0.37970099999999996,0.041526,0.07851699999999999,0.138851,0.223929,0.322092,0.423322,0.071588,0.132487,0.22671,0.342012,0.43212599999999995,0.477821
88.0,0.020139999999999998,0.03975,0.075595,0.138368,0.237508,0.379695,0.041854999999999996,0.07901899999999999,0.139535,0.22466699999999998,0.322432,0.423711,0.07236999999999999,0.133675,0.228451,0.34371399999999996,0.43276299999999995,0.47785
89.0,0.020132999999999998,0.03981,0.075725,0.138624,0.23801699999999998,0.379457,0.042207999999999996,0.07953199999999999,0.140286,0.22534099999999999,0.322639,0.42383299999999996,0.073087,0.134878,0.230068,0.345201,0.433415,0.477894
90.0,0.020161,0.039809,0.075866,0.13868,0.237887,0.37964699999999996,0.042556,0.079958,0.140904,0.226148,0.322924,0.423854,0.073804,0.13607,0.23183399999999998,0.346616,0.434,0.478066
91.0,0.020222999999999998,0.039767,0.07589599999999999,0.138711,0.23807699999999998,0.379511,0.042891,0.08047499999999999,0.14157999999999998,0.22694099999999998,0.323408,0.423998,0.07453599999999999,0.13719699999999999,0.23348,0.348114,0.43462999999999996,0.478172
92.0,0.020301,0.039936,0.07593699999999999,0.138902,0.238147,0.379341,0.04326,0.080998,0.14218899999999998,0.22766299999999998,0.323917,0.424029,0.075255,0.138409,0.235228,0.349572,0.435096,0.478199
93.0,0.020398,0.039951,0.07595299999999999,0.138911,0.238144,0.379034,0.04353,0.081467,0.14284,0.228288,0.324362,0.42393,0.075989,0.139593,0.236899,0.350929,0.435538,0.47811899999999996
94.0,0.020361,0.04007,0.075973,0.139041,0.238319,0.379279,0.043774,0.08194499999999999,0.143374,0.228851,0.324746,0.424201,0.076713,0.14080099999999998,0.238482,0.352309,0.43604699999999996,0.478112
95.0,0.020343999999999998,0.04015,0.07603499999999999,0.139168,0.238706,0.379509,0.044099,0.082442,0.14393599999999998,0.229632,0.32512199999999997,0.424052,0.077442,0.142019,0.24004199999999998,0.35375,0.436471,0.47823899999999997
96.0,0.020404,0.040239,0.075999,0.13939,0.238679,0.37945,0.044433,0.082881,0.14454699999999998,0.230205,0.325646,0.424027,0.078204,0.143153,0.241551,0.355076,0.437129,0.478321
97.0,0.020427999999999998,0.040297,0.076045,0.139453,0.238807,0.379534,0.044717,0.083323,0.145128,0.230926,0.325816,0.424075,0.078901,0.144312,0.24307199999999998,0.35642199999999996,0.437641,0.478209
98.0,0.020440999999999997,0.040344,0.076276,0.139455,0.23896599999999998,0.379764,0.045030999999999995,0.08373799999999999,0.145857,0.23144399999999998,0.32608899999999996,0.42419599999999996,0.079585,0.14543499999999998,0.244658,0.357757,0.438118,0.478186
99.0,0.02044,0.040421,0.07633999999999999,0.13958299999999998,0.239012,0.379546,0.045315,0.084217,0.146587,0.23202299999999998,0.32644,0.42416899999999996,0.080313,0.14664,0.246274,0.35898199999999997,0.43852599999999997,0.478209
100.0,0.020496999999999998,0.040375999999999995,0.076334,0.139742,0.23895799999999998,0.379461,0.04557,0.084741,0.1472,0.232541,0.326883,0.424355,0.081041,0.147806,0.24775899999999998,0.360215,0.43906599999999996,0.47820999999999997
101.0,0.020586,0.040346,0.07635299999999999,0.139866,0.238981,0.37948499999999996,0.045850999999999996,0.085141,0.147789,0.233014,0.32712199999999997,0.42431399999999997,0.081735,0.148956,0.249321,0.36144699999999996,0.43934399999999996,0.47832199999999997
102.0,0.020638999999999998,0.040344,0.07647899999999999,0.140015,0.23892,0.379787,0.046201,0.085615,0.148426,0.23343499999999998,0.327409,0.424407,0.082386,0.15004699999999999,0.250707,0.362762,0.439658,0.47828099999999996
103.0,0.020666,0.040396,0.07649199999999999,0.139872,0.239026,0.379949,0.046461999999999996,0.086005,0.149104,0.23401999999999998,0.327758,0.42471499999999995,0.08309699999999999,0.15109,0.252108,0.36389299999999997,0.440183,0.47829299999999997
104.0,0.020804,0.040451,0.076565,0.140242,0.23909999999999998,0.379885,0.046768,0.08648,0.149673,0.23433199999999998,0.327849,0.424485,0.083788,0.15226499999999998,0.253592,0.365095,0.440596,0.47825599999999996
105.0,0.020857999999999998,0.040480999999999996,0.076657,0.140534,0.23907899999999999,0.380003,0.047054,0.086975,0.15026499999999998,0.234864,0.327933,0.424603,0.084491,0.153364,0.25509699999999996,0.366261,0.440961,0.478273
106.0,0.020912999999999998,0.040487999999999996,0.076816,0.140231,0.239136,0.37983999999999996,0.047317,0.087448,0.15090199999999998,0.235426,0.32802,0.42441599999999996,0.08517,0.15440399999999999,0.256476,0.367258,0.441281,0.478504
107.0,0.020968999999999998,0.040531,0.07682599999999999,0.140321,0.23908,0.379949,0.04763,0.087985,0.15138,0.23578,0.32816599999999996,0.424469,0.085857,0.155517,0.257829,0.368404,0.441584,0.47867099999999996
108.0,0.021006,0.040522999999999997,0.076943,0.140306,0.239198,0.379631,0.047895,0.08838499999999999,0.151972,0.23632299999999998,0.328167,0.424568,0.086561,0.156615,0.259188,0.369498,0.441876,0.478856
109.0,0.021095,0.040681999999999996,0.077128,0.14027499999999998,0.239142,0.379416,0.048125999999999995,0.088881,0.152446,0.236734,0.32830499999999996,0.424381,0.087237,0.157681,0.260493,0.370591,0.442142,0.478859
110.0,0.021089,0.040697,0.077246,0.14044399999999999,0.23913099999999998,0.379472,0.048433,0.089289,0.15303799999999998,0.236998,0.32848,0.42436399999999996,0.087894,0.158773,0.261914,0.371695,0.442407,0.478894
111.0,0.021151,0.040697,0.077289,0.140448,0.23923699999999998,0.37968999999999997,0.048725,0.089667,0.15354299999999999,0.237533,0.328718,0.42422,0.088542,0.159888,0.26315099999999997,0.37268399999999996,0.44265,0.47892599999999996
112.0,0.021145999999999998,0.040698,0.077365,0.140335,0.239224,0.379355,0.048992999999999995,0.090083,0.154112,0.238029,0.32899,0.424197,0.089207,0.16089599999999998,0.264516,0.373644,0.44281499999999996,0.47897599999999996
113.0,0.021072,0.040633999999999997,0.077498,0.140266,0.239329,0.379598,0.049283999999999994,0.090461,0.154627,0.238425,0.32916,0.424251,0.08986,0.1619,0.265897,0.374471,0.443025,0.479064
114.0,0.021116,0.040656,0.077571,0.140266,0.23940799999999998,0.379892,0.049541999999999996,0.091005,0.155059,0.238786,0.32935899999999996,0.424276,0.090503,0.16303199999999998,0.26714499999999997,0.375419,0.443305,0.479147
115.0,0.021129,0.040762,0.077594,0.140159,0.239619,0.379988,0.049776999999999995,0.091391,0.15559199999999998,0.239232,0.329345,0.42418,0.091157,0.16411499999999998,0.268471,0.376347,0.44353899999999996,0.479076
116.0,0.02113,0.040709999999999996,0.077676,0.140188,0.23962,0.380144,0.049991,0.091681,0.15620699999999998,0.23940499999999998,0.329474,0.42459199999999997,0.091889,0.165147,0.269739,0.377172,0.44381899999999996,0.479187
117.0,0.021189,0.04072,0.077721,0.140091,0.23954799999999998,0.379758,0.050234,0.092012,0.15681,0.23985299999999998,0.32970099999999997,0.424878,0.092595,0.16627899999999998,0.27105399999999996,0.378106,0.443901,0.47914199999999996
118.0,0.021213,0.040826999999999995,0.07772899999999999,0.140113,0.239588,0.379818,0.050470999999999995,0.09239599999999999,0.15734299999999998,0.240092,0.32994999999999997,0.424933,0.093244,0.167274,0.272346,0.378975,0.44412399999999996,0.479242
119.0,0.021204,0.040921,0.077773,0.140299,0.23954,0.379886,0.050699999999999995,0.092788,0.157821,0.24048499999999998,0.330084,0.424986,0.093874,0.16827899999999998,0.2736,0.37977299999999997,0.444303,0.47922899999999996
